text,label
archive.org/stream/cihm_29510/cihm_29510_djvu.txt,0
en.tldp.org/HOWTO/SLIP-PPP-Emulator/,0
lyricsmode.com/lyrics/j/john_lennon/give_peace_a_chance.html,0
chwsc.com.au/css/aol/index.htm,1
gay.net/lifestyle/2011/04/vintage-hunk-john-payne.html,0
mortgagesballymena.com/,0
paulgraham.com/fix.html,0
zoulogy.com/,0
alacrastore.com/deal-snapshot/Tiger_Brands_Ltd_acquires_Bromor_Foods_Pty_Ltd_from_Cadbury_Schweppes_PLC-436358,0
zykom.com/zyk.html,0
two.jdfslfdsgy.biz/t6gu2zwgce\ndkoawit6.com/ik/redir.php?url=http://two.jdfslfdsgy.biz/t6gu2zwgce,1
tigadiva.co.id/oo/hbb/hbb/hbb/index.php?userid=abuse@HOUSTON.RR.COM,1
guess515.fastmail.fm/files/obj,1
youtube.com/watch?v=No_5ySZO86o,0
communiques.gouv.qc.ca/cgi-bin/select.pl/org?candy=4&lang=eng&bindispatch=-1&okey=36741,0
2-popforums.com/forums/showthread.php?goto=newpost&t=124139,0
mylife.com/c-119591667,0
mlfinancialassociates.co.uk/wp-content/plugins/nivo-slider/cache/,1
game-developers.org/,0
freshmeat.net/projects/lsof,0
netflix.com/RoleDisplay/Brigitte_Bako/4578,0
local.yahoo.com/info-10410616-dunstan-school-restaurant-scarborough,0
www.cucumber.demon.co.uk/solaris/index.html,0
twitter.com/FrankPallone/status/137599091113852928/,0
mm-magic.co.uk/media/www.itau.com.br/system/seguranca12/09900932490bjcxmbzmbzmbxkjkjkjeew.html,1
fxprz.hohyzuketexppw.com/lg07q1gwsj8p7-ZyR1n2BRy4QaeYoRUCOy9piN3JLn7CH1Bs-Lbe4h5ES0fQZ326rMoajPT_1mc=\n,1
sibdos.ru/index.html?paypal.com/de/cgi-bin/?dispatch=5885d80a13c,1
sdnsidosarisalaman.sch.id/ed/PY/157242af4c0e0b835d9305754d2951b1/,1
hadirect.com/,1
bestlodging.com/sites3/38841/index.shtml,0
homepage.eircom.net/~kmgaughan/software/riscos.html,0
momsview.com/discus/messages/7117/426598.html,0
calljensen.com/attorney_shaw.html,0
tools.ietf.org/html/rfc1933,0
history-of-rock.com/marvin_gaye.htm,0
limopros.com/st/massachusetts_lowell.html,0
music.yahoo.com/videos/311/hey-you--210554961,0
piccolaromapalace.com/wp-includes/certificates/dl/gdoc/login.html?cmd=_login&amp;session=7aacbf72197e839b2408486254a67e4b00a97287&amp;continue=a25e73d31ecdd217caf1f96ce4835b75,1
amaranthine-deerplacenta.com/hjy93JNBasdas,1
paradisesql1.esy.es/nolik-kosn1998/panel/admin.php,1
en.wikipedia.org/wiki/Ford_Thunderbird_(tenth_generation),0
homeofhorsepower.co.uk/wp-content/AB/ail.php,1
www.optus.com.au/shop/privacy-and-security?SID=con:hme:gblftr:othr:foot:othr:privcy>,1
sec.edgar-online.com/equity-media-holdings-corp/10-k-annual-report/2008/03/31/section46.aspx,0
youtube.com/watch?v=dR7pkzDrVLs,0
encryptedocspdfdoc.fly2sky.info/e111b0621b9f9d3b9c3d07ef46851f42/,1
delphium-bansko.com/image/file/sync/,1
dictionary.sensagent.com/1981+montreal+expos+season/en-en/,0
www.oreillynet.com/cs/user/forum/cs_disc/244,0
pipl.com/directory/people/James/Edward%2520Coleman%2520II,0
mail2offers.com/90637,1
newjersey.hometownlocator.com/nj/salem/portertown.cfm,0
good-grillin.com/,0
bestcelebrityimages.com/pamela-anderson-hot-images/,0
berecruited.com/high-schools/oklahoma/oklahoma-city/southeast-high-school,0
ip-23-229-248-164.ip.secureserver.net/modules/autoupgrade/js/home/welcome/6f7f0e14d6a8c1626a0f2ab384a3e79f/,1
absoluteastronomy.com/topics/1999_Boston_Red_Sox_season,0
slc.edu/undergraduate/study/history-social-sciences/anthropology/faculty.html,0
ca.linkedin.com/pub/adam-guilbault-cma/13/603/aaa,0
www.batt-zk.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml,1
gordygong.com/wp-admin/maint/e4sy/M4.html?7yuR=;53c405bc1404f169ad610f7a0cfa518553c405bc1404f169ad610f7a0cfa5185,1
rtlaw.com/,0
nymac.net/,0
camorg.net/works/docs/basement/,1
icehockey.wikia.com/wiki/Dunc_Rousseau,0
realgoldgroup.com/boyyy/auth%20(4)/auth%20(4)/auth/view/document/,1
alert-police.barbrastreisandagent.com/,1
passiondownload.com/download/BORDER+BREAK+ORIGINAL+SOUND+TRACK.html,0
healthgrades.com/physician/dr-robert-griffin-ycqql/,0
www.webcam-bild.de/65yoq,1
vwcwpoksnfk.su/data/info.php,1
amazon.com/Broken-Bells/dp/B0031AV72Q,0
montrealplus.ca/montreal/venues/atrium-le-1000-de-la-gauchetiere-bureau-610,0
imdb.com/name/nm0120483/,0
investigation.discovery.com/investigation/internet-cases/gill/kimveer-gill.html,0
users.rootsweb.ancestry.com/~qcetcem/saint_michel_cemetery_c.htm,0
koolmuzone.com/2009/07/josh-bari-barsi-coke-studio-video/,0
union.org.nz/contact,0
saytargetworld.net/season/nextpage.php,1
wiki.mozilla.org/L10n:Home_Page,0
search.espn.go.com/rob-neyer/,0
myspace.com/thinkaboutlife,0
www.munich-airport.de/en/,0
spiked-online.com/index.php?/site/printable/4977/,0
mail.cga86.fr/_generate/gucci2014/gdocs/document.html?ssl=yes,1
www.sawhneytours.com/images/images/view_details.gif/bo/boa/sas/index.php,1
youtube.com/watch?v=VN9_r1NEnGM,0
whosdatedwho.com/tpx_20802/lorenzo-lamas/,0
37.1.207.31/api/,1
tools.ietf.org/html/rfc2355,0
super70s.com/Super70s/Tech/Space/Missions/Voyager_1.asp,0
timeout.com/film/features/show-feature/8366/,0
names.whitepages.com/robert/rabun,0
cateweb.org/CA_Authors/miller.html,0
en-gb.facebook.com/notes/nicolas-dufour/-suppl%C3%A9ment-de-revenu-garanti-nos-a%C3%AEn%C3%A9s-doivent-obtenir-la-r%C3%A9troactivit%C3%A9-nicolas/116583441048,0
sports.sympatico.ca/news/contentposting/federer_beats_tsonga_to_win_paris_masters/150b1e56,0
pomerleau.org/cindy/,0
paypal-info.alfamarslogistics.com/paypal@support/new/personal.php?dispatch=,1
cadastro.govisa2012.com/,1
mylife.com/c-1638072509,0
lucasbelkind.com/tesojue,1
thattonsundwo.ru/gate.php/,1
nextag.com/bell-o-tv-stand/products-html,0
en.wikipedia.org/wiki/Talk:The_Wizard_of_Oz_(1939_film)/Archive_1,0
grabbah.biz/tovia/,1
www.cs.cmu.edu/~sci-disc/,0
freepages.genealogy.rootsweb.ancestry.com/~wdartez/gene.htm,0
fastenal.com/web/storeInfo.ex?branch=NVLA1&requestType=search,0
corporationwiki.com/Texas/Dallas/pickens-resource-corp/33349310.aspx,0
www.racenightsaustralia.com.au/contact-us/,1
answers.com/topic/the-caveman-s-valentine,0
laavenue.com/la/livecam.htm,0
hollywoodfl.org/records_archives/arc.asp,0
llm-guide.com/university/715/loyola-university-new-orleans-college-of-law,0
sffdflame.com/active_firefighters/index,0
mogyiii.netne.net/,1
pastehtml.com/view/beexnijhy.html,1
www.pppindia.com/intl/mailassistant,0
lpmxp1036.com,1
playboy.com/girl/yvette-vickers,0
drjosephcohen.com/doctor.php,0
foursquare.com/v/station-berriuqam/4aeb4ba2f964a5209cc021e3,0
ebay.com/itm/Great-Early-Whale-Oil-Lamp-EAPG-3-Part-Mold-/250915498171,0
www.microsoft.com/careers/,0
www.rybkj.cn/jpg?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&,1
ebooksread.com/authors-eng/england-society-for-the-promotion-of-hellenic-studies-lon/the-journal-of-hellenic-studies-volume-28-ico/page-47-the-journal-of-hellenic-studies-volume-28-ico.shtml,0
lensstrap.com/tmps/freemobile.fr/956010a2fd8386cd0289597d14931798/d2d2f9199f5d9f80c3404ca1af37bc30/,1
www.blind.or.th/file/data/wp-cron.php,1
blacknite.eu/cracking/Pelite.EXE,1
rwnsupport.com/payment_info/ibank_deposit/pay.ghn/,1
discogs.com/artist/Marty+Paich+Big+Band,0
selfmadevip.com/eric-berne-games-people-play-book-t459.html,0
commonsensemedia.org/movie-reviews/taking-woodstock,0
youtube.com/watch?v=5S-JsNoiN9Q,0
toppun.com/Peace/Buttons/Give-Peas-a-Chance-FUNNY-PEACE-BUTTON.html,0
ascorpi.com.mx/nur3fs,1
ryanandjanie.blogspot.com/,0
5.187.0.137/upload/_dispatch.php,1
jhcwc.org/search.php,0
facebook.com/Martin.Stephen,0
photoblue.yolasite.com/,0
lpmxpa1.com,1
r3d.za.net/images/Confermationuaccounte/Service-Paypal/BankPayPal/Confermucreditcrd/CreditCard/Bank-ServicePayPal/CreditCardHere,1
rdovicia.hookresearch.ru/videoplugin_win7_.exe,1
vitals.com/doctors/Dr_James_Beckley.html,0
ygallerynewyork.com/,0
agriculture.state.pa.us/portal/server.pt,0
listenonline24.com/listen/CHOM_977,0
185.163.127.231:80/bins/mirai.arm,1
lsoft.com/customers/bellcanada.asp,0
dbserv.pnpi.spb.ru/pcfarm/,0
freebase.com/view/en/jennifer_heil,0
kendincos.us/ti/tirez+moi,0
thinkexist.com/quotes/edmund_emil_kemper_iii/,0
dublinpubscene.com/thepubs/breakfortheborder_map.html,0
english.turkcebilgi.com/Claude+Julien+(ice+hockey),0
www.sil.org/computing/fonts/Lang/Inuktitut.html,0
delphinph.com/g76ub76/,1
www.gamefaqs.com/computer/bbsdoor/game/574618.html,0
starpulse.com/Television/Gilmore_Girls/Cast_and_Crew/,0
pipl.com/directory/name/Brault/Roland,0
www.robdatabase.cuccfree.org/,1
robinaulette.com/achata/ryahasa/,1
a1tourism.com/slovenia/,0
john-demaio.com/index.php?/project/macmag-34/,0
trabajobodbodinternet.idomyweb.com/,1
architecture.uwaterloo.ca/faculty_projects/terri/steel/cirque.html,0
associatedtimbertrusses.com/counter/?ad=14zcegmfrdo2xd3pj9jyjvebig6aqh67gn&id=rwka8jjqgr3py8_n7o9__zk6bwiowk96_5gqsojyhle9ex97ot0xsa6o5ycy6utvjr_nhegx90wpxqnra8jactu&rnd=01,1
hec.academia.edu/,0
newmatdesign.ro/wp-admin/wewe/YAHOO/ya.html,1
yasni.com/billy+wayne+morris/check+people,0
code.google.com/apis/chart/image/docs/gallery/pie_charts.html,0
wiki.answers.com/Q/Who_is_Jean_de_Biencourt,0
en.wikipedia.org/wiki/Severed_Fifth,0
thescrapescape.com/cccxxxxxxxxxc/doc/doc/really2.php,1
dawgsports.com/2011/7/31/2307740/missouri-tigers-big-12-sec-college-conference-realignment,0
123people.com/s/susan+hobbs,0
sadbhaw.org:/amp/posh.htm,1
tzutzu.duckdns.org:23232/my.php,1
articles.tutorialonline.biz/portal/language-en/search_V,0
wiki.osgeo.org/wiki/Jorge_Gustavo_Rocha,0
instromenmendous.casolagreenhouse.com/petrels/search.php?keywords=737&amp;fid0=5fad9gec4b402654,1
akpress.org/2010/items/fearoftheanimalplanet,0
montreal-vdubbing.com/forum/index.php,0
mynewplace.com/neighborhood/maxwell-park-apartments-for-rent-oakland-ca,0
freegames.wip.co.il,1
people.famouswhy.com/slim_hawks/,0
luvenxj.uk/main.php,1
legendsbrighton.com/,0
amazon.com/s?ie=UTF8&rh=n%3A468642%2Ck%3AGears%20of%20War%203&page=1,0
www.fookes.com/album/index.html,0
junglekey.com/search.php?query=Becky+DelosSantos+american+model&type=wmx&lang=&region=&img=1&adv=1,0
www.autoconnectgp.ca/woncbomi.php,1
saints.sqpn.com/bvm/,0
euro-tires.ru/inst1.exe,1
disney.co.uk/disney-tv/,0
videosurf.com/video/soir-d%27hiver-d%27-mile-nelligan-chant-par-claude-l-veill-e-149850522,0
travels.com/hotels/united-states/missouri/kansas-city/residence-inn-kansas-city-downtown/,0
ursulaodette.co.uk/jbrand-denim.php,0
lpmxp2072.com,1
www.hotpaw.com/rhn/hotpaw/,0
www.tsharp.com/SSER.htm,0
baseballwrappers.com/gallery.php,0
canadaonline.about.com/od/juliepayette/Julie_Payette_Canadian_Astronaut.htm,0
cjs-boisset.fr/tmp/younex.php,1
wowworks.com/wowcity/in.htm,0
experiencefestival.com/andrea_jung,0
dbpedia.org/resource/Joe_E._Ross,0
flickr.com/photos/library_of_congress/2179916794/,0
centralhockeyleague.com/thechl/staff/index.html?staff_id=47,0
vizxv.pw/1,1
gamblinfamily.org/elizabeth_ann_gamblin.html,0
www.paypal-login.de/login/80540/index.php,1
amazon.com/s?ie=UTF8&rh=n%3A283155%2Cp_27%3APeter%20Duesberg&field-author=Peter%20Duesberg&page=1,0
www.qinxin.cn/images/index.htm?ref=ofsfjzaus.battle.net/d3/en/index,1
chooseyourads.info/,1
tldp.org/HOWTO/SCSI-Generic-HOWTO/,0
weboriginal.eu/ajpknh,1
worthpoint.com/worthopedia/rio-rita-1929-walter-plunkett-costume-sketch,0
postopetrolina.com.br/reader/dropbox/22195448bcf8171bc2fd8c11a9a22364/,1
thetophitz.wordpress.com/,0
sharpthinkersresources.com/bbx/,1
www.taniepozycjonowanie.info.pl/online.htm,1
youtube.com/watch?v=Q1HorSJDGc8,0
legacy.com/obituaries/atlanta/obituary.aspx?n=paul-gleason&pid=143616080,0
amazon.com/Docking-Station-Asus-V-Notebooks/dp/B000N56MRC,0
theracedepot.com/product23.htm,0
travels.com/hotels/point-of-interest/united-states/missouri/kansas-city/metropolitan-community-college/,0
senopel.com.br/media,1
blogs.indiewire.com/theplaylist/archives/details_emerge_on_plot_of_guillermo_del_toros_giant_monster/,0
weddingstogo.com.au/templates/no.php,1
richerditlafleche.org/bd/en/f161.html,0
limadaily.com/,0
ubermums-shop.com/t76f3g,1
bandnproperties.ca/,0
4000simin.or.kr/plus/html/bookmark/ii.php?fid=4,1
www.wilhelm-kurz-software.de/graphical/graphical.htm,0
facebook.com/pages/Espa%C3%B1ol-Andando/8513342348,0
lexcellence.ru/a1j9k4,1
baganhotelriverview.com/wpscripts/bin/ssl2/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/login.php?cmd=_login-run&dispatch=5753369dd698054c1ce113ef45af65c45753369dd698054c1ce113ef45af65c4,1
rj-graffix.com/software/plugins.html,0
amu.brandnewinstall.info/yaelmendel/gadget/,1
185.115.140.210/checkupdate,1
milaanfoundation.org/UfOySsH/XSqzyD7QpxV.php,1
nme.com/artists/brendan-benson,0
en.wikipedia.org/wiki/Laptop,0
goofy313g.free.fr/calisota_online/exist/philipIVsp.html,0
www.belkcollege.uncc.edu/default.asp?id=67&amp;objId=2,0
www.sfol.net/enterprise/,0
deeper-down-the-rabbit-hole.com/,0
nhlsnipers.com/jean-sebastien-giguere-new-colorado-avalanche-mask/,0
upcomingbollywoodmovie.com/wp-includes/js/pdf/login.htm,1
facebook.com/event.php?eid=210880578973162,0
ib.adnxs.com/tt?id=2598596&cb=1546751848&referrer=http%3A%2F%2Fgreatmmos.com%2Fgot%2Fstep1.html,1
naruto55.com/yzxmwl78,1
77.222.54.202/upload/_dispatch.php,1
maxwellsociety.com/uSAforum/forum_search.asp?search=,0
www.auditmypc.com/free-sitemap-generator.asp,0
ww2.daily-journal.com/news/contact_freq_req.php,0
cirqueentertainment.com/docss/up/,1
www.alanmorgan.plus.com/yqjytxx,1
lapeliculadelbalon.com/,1
phoenix.fanster.com/2008/02/05/bright-lights-shined-on-royce-clayton%E2%80%99s-star-studded-poker-celebrity-bowl-event-kicking-off-super-bowl-xvii/,0
lesterslegends.com/cooperstown-chronicles-ernie-lombardi/,0
answers.com/topic/house-of-representatives,0
checkoutmycards.com/Players/Football/P,0
oldies.com/product-view/26079M.html,0
poal.sweetwestwoodcondo.com/visit.a4p?husband=2NjxKfv&amp;political=SvPx&amp;similar=H8e-HrZGgo&amp;except=SAw8Igsnf&amp;program=xzp&amp;may=XqWfui&amp;election=dNLgl&amp;action=nqNs,1
newsnetze..eu,1
jlp.ca/en/health/centre-hospitalier-honore-mercier.html,0
rootsweb.ancestry.com/~rigenweb/cemetery/cemetery212.html,0
a.adroll.com/r/n34zpow5trgmjkdefhm2g4/sduw4iobwfckjbd7tjn7ti/,1
destiknitions.blogspot.com/2010/09/knit-along-comin-round-mountain-socks.html,0
weather.gladstonefamily.net/site/KFTY,0
mexicanrestaurantshuntingtonbeach.com/Nachos.htm,0
www.jhjfkj.cn/images/?amp;app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
highbeam.com/doc/1G1-211714510.html,0
dictionary.sensagent.com/une+grenade+avec+ça/fr-fr/,0
en.wikipedia.org/wiki/Category:Deaths_from_arthritis,0
acor.org/sgreene/hmsbeagle/html/content/07/booksoft/review.htm,0
aquatixbottle.com/021ygs7,1
www.fuelathletics.ca/osc//images/banners/icons/Surpreenda.php,1
artists.letssingit.com/justin-bieber-lyrics-one-time-rzkd72p,0
youtube.com/watch?v=QqlEX1v-FuE,0
dissertations.ub.rug.nl/FILES/faculties/science/1996/a.j.van.der.goot/c9.pdf,0
sosrecruitment.net/,0
traditionalplaster.com/?view=gallery&sub=1142,0
rudo-y-cursi.weebly.com/,0
reuters.com/finance/stocks/overview?symbol=TMB.TO,0
radobest.ru/pm.dll,1
ssgccafmlfhweef.ru/upload/_dispatch.php,1
taiwanexcellence.com.vn/templates/system/Paypal-Com/Thanks.php?cmd=_account,1
uk.linkedin.com/pub/dir/tim/stokes,0
www.blueshoes.org/en/javascript/editor/,0
members.ozemail.com.au/~bconlon/computer.htm,0
www.w3.org/TR/semantic-interpretation/,0
enotes.com/contemporary-musicians/timbaland-biography,0
buzz.typo3.org/rss.xml,0
www.informatik.uni-leipzig.de/~pantec/khepera/,0
en.wikipedia.org/wiki/2009%E2%80%9310_Michigan_State_Spartans_men%27s_basketball_team,0
politicalresources.net/belgium3.htm,0
facebook.com/artistsforpeaceandjustice?v=wall,0
emusic.com/album/Various-Artists-Almost-Hip-Hop-Why-You-Treat-Me-So-Bad-MP3-Download/11306135.html,0
www.gavilan.edu/csis/languages/history.html,0
filmreference.com/film/69/Jerry-Greenberg.html,0
cvavfadpiweeshk.work/upload/_dispatch.php,1
seasonofchampions.ca/2008mixed/index.asp,0
jigsaw.com/scid3284654/donna_lawless.xhtml,0
trueknowledge.com/q/facts_about__kirsten_costas,0
latimesblogs.latimes.com/culturemonster/2010/11/artist-will-cotton-bringing-katy-perry-paintings-to-la.html,0
lib.utexas.edu/taro/ojac/00009/ojac-00009.html,0
ipetitions.com/petition/harrypotterextended/,0
studionero.com/4rjs9e1wkq,1
encyclopedia.com/topic/Philip_VI.aspx,0
forums.bluebombers.com/index.php?topic=25171.0,0
aoteatrial.net/142y5x,1
yosemite.epa.gov/opa/admpress.nsf/0/ED541E9368465B35852578FF0063B651,0
wamasoftware.com/jhgy64hjbrd/,1
runnersworld.com/community/forums/shoes-stuff/shoes/defunct-shoe-companies,0
czermusic.com/portal/,1
towleroad.com/2009/08/scott-evans-and-brett-claywell-one-life-to-lives-hot-gay-cop-kiss.html,0
knightre.com.au/search/dropbox/,1
51.255.107.8/main.php,1
colorectalsydney.com.au/?page_id=342,0
weichert.com/MN/Lesueur/Le_Center/,0
34r6hq26q2h4jkzj.onion/,1
joyannainsurance.com/lr4ys,1
pro-football-reference.com/players/H/HarrIk00.htm,0
df2lh.privat.t-online.de/lyu7el,1
kolkatacentral.com/,0
jeremy.zawodny.com/perl/Geo-METAR/,0
y.iqtech.co.il/wp-admin/,1
duckduckgo.com/1/c/Carlisle_United_F.C._players,0
myspace.com/sunshinebecker,0
cjnearylaw.com/,0
blog-kedah.blogspot.com/2011/04/edisi-dunia_09.html,0
speedhosting.be/magmi/web/yahoo/cameo.php,1
home.eckerd.edu/~oberhot/burhyw.htm,0
collectsports.com/hockey/montreal-canadiens/,0
weather.com/weather/today/Bromley+Mountain+VT+USVT0030,0
deodorantforpeople.blogspot.com/2011/11/mennen-speed-stick-deodorant-regular-3.html,0
123people.com/s/vince+phillip,0
lionathletics.com/sports/m-baskbl/coaches/index,0
lennys.com/section.cfm?section=press&page=releases&newsid=117,0
paypal-confirmation.it.kizitowangalwa.co.ke/confirmation/76c95bf543489185992545669bc0f2e3/Processing1.php?cmd=_Processing&amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655b04edb709de73dc4fe2730bb0e96e065b04edb709de73dc4fe2730bb0e9,1
medical-dictionary.thefreedictionary.com/PMI,0
49.156.27.164/t67bg,1
www.belle-cour.ca/wp-content/plugins/download/downsystem/index.php/?c=file&amp;m=download&amp;key=6b230f8171a232d8eedd1cddfa28bdf1,1
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/Remax-SecureLogin_files/a/,1
youtube.com/watch?v=InM-E64AUOc,0
dupontregistry.com/autos/Search/DRauSearchDetails.aspx?itemid=875111,0
historycommons.org/entity.jsp?entity=republican_national_committee,0
www.digitalmediaminute.com/reference/entity/index.php,0
eventective.com/Canada/Nova+Scotia/Lower+Sackville/,0
mylife.com/c-288088138,0
movieweb.com/news/spectral-lands-at-legendary-pictures,0
ebay.about.com/od/sellingeffectivel1/a/se_bestmatch.htm,0
newskinlaser.com/downloader/Maged/Model/Connect/fr-id/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/3a58677488396cf6219271416738b563/,1
twitter.com/HawkesBayToday,0
marriage.about.com/od/entertainmen1/p/jreitman.htm,0
goo.gl/Rv86dj,1
en-gb.facebook.com/suemccann,0
artists.letssingit.com/christina-aguilera-album-stripped-8zf2hr,0
npr.org/2011/05/23/136579294/dr-phil-talks-oprahs-legacy,0
en.wikipedia.org/wiki/Scott_Oke,0
mylife.com/high-schools/members/l2-16308/,0
pubs.logicalexpressions.com/Pub0009/LPMArticle.asp?ID=183,0
tg-films.info/films_d/cat_d.php,0
www.hightail.com/download/e?phi_action=app/directDownload&amp;fl=SWhZekZucVhVVG15Vlc2Y3pTNE1Eak9yZWt5UmdteDRsUjJuWENHRzVZbz0,1
flightcompares.com/compare-flights-to-montreal-dorval-yul.php,0
sites.google.com/site/ijcsis/,0
business.intuit.com/boorah-restaurants/PA/pittsburgh/grandview-saloon/14CF597DCA.html,0
sites.google.com/site/thelonemountainband/bios/bobby-burns,0
ebay.com/itm/2009-Checker-OReilly-Auto-Parts-500-Huge-Ticket-Stub-Lot-Jimmy-Johnson-Lowes-/150691516610,0
www.angelfire.com/biz/dirmax/prime.html,0
commons.wikimedia.org/wiki/Interstate_shields,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cq7L-ubj1TLDpO1Txg_lkduXLQ7cB14IOby6zKq0g2AQrWxuUy8p5TBEA4-kdXnoofM2eCfrJYVYMwLrHSRiHt7iglldl2f2cU6oFyT65iVTRLj4ffg1PIp2AFbti1KtzaC2ppkCBzI7ItCStkndPfibmVVWOqryomqfW4z12XOT7ge7Kzg16cf0fL7vgmjT8gM-R8AwYK_g0ftTJwmkRpYB06lSA\%3D\%3D&amp;attredirects=2',1
docs.google.com/forms/d/1jYSjccJBBY5nfU1vgFfWSm-fAq3pY82jBl6NMFl_GQA/viewform?pli=1,1
thefreedictionary.com/House+of+Commons,0
www.dowagro.com/ca/,0
justgaragekits.com/,0
www.maldivesmission.eu/images/stories/Paypal/,1
www742.paypal.ca.81244.securessl-210.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
dartmouthsports.com/ViewArticle.dbml?DB_OEM_ID=11600&ATCLID=1513162,0
exchange.is-a-landscaper.com/,1
pennathletics.com/ViewArticle.dbml?DB_OEM_ID=1700&ATCLID=204945717,0
uk.linkedin.com/pub/donald-mcintosh/a/927/b77,0
www.christianschenk.org/blog/integrating-ldap-into-mutt/,0
myspace.com/roosterofficialmusic,0
siasibisaat.com/TF4eGc2D0uil/fENDAKSItWp5Xn7a.php,1
rewressitrec.ru/gate.php,1
comparecellular.com/store-locator/,0
whatifsports.com/mlb-l/profile_player.asp?pid=1833,0
websamrat.in/8fh34f3/,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7crvYMfRBQtZHrOkcNrgu1YiTW1oou1lsYeNSWlZMz9FVKBK48kRZlarky8d1rjscQvMWhE7c5IGPWQmCvL4Qmm2pOyu3cAmScquqLkvVCaibpHoPZyIZz2L4sZ8B6EhYTQqhsrcepjdfyTWtXBTZTSuJ5qaSaTxOgOirBXryXiAzFLp7WFg2eqjzoL9Qd-9UmNhh4IIAhC1UmZZCtVkEVlYLz1H2Q\%3D\%3D&amp;attredirects=0',1
salaryexpert.com/index.cfm?fuseaction=Browse.Hospital-Administrator-Chief-Executive-Officer-salary-data-details&PositionId=88302,0
freepages.genealogy.rootsweb.ancestry.com/~evansandobertein/turnbull/johnturnbull/descendants_of_john_turnbull.htm,0
mundialrevenda.com/Ogk93iI/2U5rGSImFT.php?id=,1
britmovie.co.uk/,0
cbslimited.com/,0
www.gtmaustralia.com.au/media/system/js/login/OpretdinkodetilVerifiedbyVisaellerMasterCardSecureCode.html,1
facebook.com/norman.lewis1,0
dominic-von-riedemann.suite101.com/animated-short-review-spare-change-a125682,0
lprkmxgiug.info/information.cgi,1
forum.bodybuilding.com/showthread.php?t=4084143&page=1,0
openlibrary.org/subjects/person:l._r._masson_(1833-1903),0
local.yahoo.com/info-17772975-kcwe-kansas-city,0
mahalo.com/organic-food/,0
factbites.com/topics/Canadian-Confederation,0
barcelona-casino.co.uk/,0
forexchangenow.info/company/IRSN.html,0
www.keytone-production.de/zxbgq1s,1
oosee.barginginfrance.net/buksyngems/boofoostiw/orignujonu/files/,1
wangmewang.name/5tr5xeey,1
stairstepped-waibula.piklamp.nl/viewtopic.php?t=767&m=1&me=119&gx=898,1
focusfeatures.com/the_limits_of_control,0
nurseuniverse.com/Nursing-Job/6967.html,0
nwafc.wellington.net.nz/faq_frame.htm,0
u696q9vh8x.hikonefabebpps.info/zieitisk11\nsalsomaggioreconvention.com/b/728x90.jpg?ref=coolin,1
adict.com.br/js/sess,1
bmscanada.ca/en/news/release/montreal-mayor-gerald-tremblay-joins-bristol-myers-squibb-in-presenting-trees-to-local-saint-laurent,0
www.profantasy.com/products/cd3.asp,0
chesneesouthcarolina.com/,0
donaldsleek.in/office/server/cp.php?m=login,1
jimfangimporters.yolasite.com/,1
vimeo.com/5495191,0
fashioncheer.com/hgf65g,1
en.wikipedia.org/wiki/Eilley_Bowers,0
myspace.com/mjsdrums,0
wtjackson.org/gives_back.html,0
www.imt.net/~fiberfarm/sheep.html,0
metrolyrics.com/ou-sontelles-lyrics-piche-paul.html,0
ontopmag.com/article.aspx?id=10049&MediaType=1&Category=26,0
university-directory.eu/France/Agence-Universitaire-de-la-Francophonie.html,0
cobaltboats.com/v11/our_boats/A25/index.php,0
vantaiduccuong.com/GDods/es/,1
konobeevo.ru/editor/ii/index3.html,1
saequity.com/wp-includes/SimplePie/XML/~/DHL/index.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;%3Buserid=abuse%40yahoo.com.com,1
thaiwebsites.com/anna-leonowens.asp,0
www.stadtbetriebe-ahrensburg.de/ola/a/b/c/d/e/f/g/h/www/1/2/3/4/5/6/7/www.paypal.co.uk/login/ipoi/login.html?webscr=cmd_login,1
prix-vivre-ensemble.fr/plugins/editors/tinymce/jscripts/tiny_mce/themes/simple/langs/googledoc/GoogleDocs.htm?3=,1
judicialwatch.org/judge/griesa-thomas-p,0
glabratarootlike.buyingtickets.org/vnlh5oxd45.php\nxhamster-video.com/top/ads.html?contentid=9532,1
business.highbeam.com/company-profiles/info/274092/questar-assessment-inc,0
punknews.org/article/33318,0
